target	Ls Radiance	Ls Derived Temperature	Lg	Lg Derived Temperature
light_asphalt	9.849421165	304.7	10.12015361	306.5
light_asphalt	9.835471531	304.6	10.10497446	306.4
light_asphalt	9.871529677	304.8	10.14421075	306.6
light_asphalt	9.91198466	305.1	10.1882314	306.9
light_asphalt	9.904838937	305	10.18045586	306.8
light_asphalt	9.901250935	305	10.17655162	306.8
light_asphalt	9.912189025	305.1	10.18845378	306.9
light_asphalt	9.909940641	305.1	10.18600723	306.9
light_asphalt	9.897336011	305	10.17229163	306.8
light_asphalt	9.927660281	305.2	10.20528866	307
light_asphalt	9.969190277	305.5	10.25047908	307.3
light_asphalt	10.00032342	305.7	10.28435628	307.5
light_asphalt	10.0302848	305.9	10.31695843	307.7
light_asphalt	10.03461357	305.9	10.32166874	307.8
light_asphalt	9.90921592	305.1	10.18521863	306.9
light_asphalt	9.893829103	305	10.16847563	306.8
light_asphalt	9.857457787	304.7	10.12889857	306.5
light_asphalt	9.841608014	304.6	10.11165181	306.4
light_asphalt	9.842842958	304.6	10.1129956	306.4
light_asphalt	9.833823432	304.6	10.1031811	306.3
light_asphalt	9.844738836	304.6	10.11505858	306.4
light_asphalt	9.830650453	304.6	10.09972846	306.3
light_asphalt	9.89894713	305	10.17404476	306.8
light_asphalt	9.893905198	305	10.16855843	306.8
light_asphalt	9.895287628	305	10.17006271	306.8
light_asphalt	9.886340987	304.9	10.16032752	306.7
light_asphalt	9.889253362	304.9	10.16349659	306.7
light_asphalt	9.929908166	305.2	10.20773467	307
light_asphalt	9.903138825	305	10.1786059	306.8
light_asphalt	9.923811466	305.2	10.20110062	307
light_asphalt	9.96522428	305.4	10.24616353	307.3
light_asphalt	9.977353323	305.5	10.25936161	307.4
light_asphalt	10.00922395	305.7	10.29404129	307.6
light_asphalt	9.91209959	305.1	10.18835646	306.9
light_asphalt	9.894425499	305	10.16912459	306.8
light_asphalt	9.859104028	304.7	10.13068991	306.5
light_asphalt	9.84303647	304.6	10.11320617	306.4
light_asphalt	9.8418512	304.6	10.11191643	306.4
light_asphalt	9.842059298	304.6	10.11214287	306.4
light_asphalt	9.832903837	304.6	10.10218045	306.3
light_asphalt	9.891177966	305	10.16559082	306.7
light_asphalt	9.903800014	305	10.17932537	306.8
light_asphalt	9.887315976	304.9	10.16138844	306.7
light_asphalt	9.901937706	305	10.17729892	306.8
light_asphalt	9.902627249	305	10.17804924	306.8
light_asphalt	9.893263844	305	10.16786055	306.8
light_asphalt	9.882077982	304.9	10.15568877	306.7
light_asphalt	9.926754411	305.2	10.20430295	307
light_asphalt	9.949001645	305.3	10.22851104	307.2
light_asphalt	9.959281055	305.4	10.23969647	307.2
light_asphalt	9.966060077	305.4	10.24707299	307.3
light_asphalt	9.987470056	305.6	10.27037003	307.4
light_asphalt	9.950316183	305.3	10.22994144	307.2
light_asphalt	9.93190831	305.2	10.20991111	307
light_asphalt	9.919710233	305.1	10.1966379	307
light_asphalt	9.894492231	305	10.1691972	306.8
light_asphalt	9.906637789	305.1	10.18241326	306.9
light_asphalt	9.903242951	305	10.17871921	306.8
light_asphalt	9.899754894	305	10.17492371	306.8
light_asphalt	9.912188007	305.1	10.18845267	306.9
light_asphalt	9.94766138	305.3	10.22705264	307.1
light_asphalt	9.919719638	305.1	10.19664814	307
light_asphalt	9.930495355	305.2	10.20837362	307
light_asphalt	9.915677363	305.1	10.19224958	306.9
light_asphalt	9.932343172	305.2	10.2103843	307
light_asphalt	9.921230093	305.2	10.19829172	307
light_asphalt	9.964375091	305.4	10.24523949	307.3
light_asphalt	9.948964611	305.3	10.22847074	307.2
light_asphalt	9.985489756	305.6	10.26821519	307.4
light_asphalt	9.993192782	305.6	10.27659715	307.5
light_asphalt	9.994368948	305.6	10.27787698	307.5
light_asphalt	9.962799551	305.4	10.24352508	307.3
light_asphalt	9.930215444	305.2	10.20806904	307
light_asphalt	9.928950055	305.2	10.20669212	307
light_asphalt	9.950646555	305.3	10.23030093	307.2
light_asphalt	9.935924477	305.2	10.21428126	307.1
light_asphalt	9.955107859	305.4	10.23515545	307.2
light_asphalt	9.953977825	305.4	10.23392582	307.2
light_asphalt	9.952980904	305.4	10.23284103	307.2
light_asphalt	9.967857715	305.5	10.24902907	307.3
light_asphalt	9.947652835	305.3	10.22704335	307.1
light_asphalt	9.982043625	305.6	10.26446532	307.4
light_asphalt	9.957639425	305.4	10.23791015	307.2
light_asphalt	9.944278632	305.3	10.22337174	307.1
light_asphalt	9.963368498	305.4	10.24414418	307.3
light_asphalt	9.954167207	305.4	10.23413189	307.2
light_asphalt	9.957700021	305.4	10.23797608	307.2
light_asphalt	9.972992045	305.5	10.25461594	307.3
light_asphalt	9.995563425	305.6	10.27917674	307.5
light_asphalt	10.00432043	305.7	10.28870558	307.5
light_asphalt	9.953820832	305.4	10.23375499	307.2
light_asphalt	9.96858556	305.5	10.24982107	307.3
light_asphalt	9.955272663	305.4	10.23533478	307.2
light_asphalt	9.947255527	305.3	10.22661102	307.1
light_asphalt	9.948995381	305.3	10.22850422	307.2
light_asphalt	9.926210681	305.2	10.2037113	307
light_asphalt	9.951106585	305.3	10.23080151	307.2
light_asphalt	9.987134587	305.6	10.27000499	307.4
light_asphalt	9.988996538	305.6	10.27203105	307.4
light_asphalt	9.95673546	305.4	10.23692651	307.2
light_asphalt	9.952861756	305.4	10.23271138	307.2
light_asphalt	9.961569744	305.4	10.24218688	307.2
light_asphalt	9.953379093	305.4	10.23327431	307.2
light_asphalt	9.95688183	305.4	10.23708578	307.2
light_asphalt	9.936752914	305.3	10.21518271	307.1
light_asphalt	9.985080341	305.6	10.26776969	307.4
light_asphalt	9.98342782	305.6	10.26597151	307.4
light_asphalt	9.9916565	305.6	10.27492546	307.5
light_asphalt	10.01807229	305.8	10.30366952	307.6
light_asphalt	9.96075401	305.4	10.24129925	307.2
light_asphalt	9.962871205	305.4	10.24360305	307.3
light_asphalt	9.9397247	305.3	10.21841643	307.1
light_asphalt	9.954016214	305.4	10.23396759	307.2
light_asphalt	9.982989843	305.6	10.26549493	307.4
light_asphalt	9.992146821	305.6	10.275459	307.5
light_asphalt	9.992876404	305.6	10.27625289	307.5
light_asphalt	9.981982226	305.6	10.2643985	307.4
light_asphalt	9.979825531	305.5	10.26205172	307.4
light_asphalt	9.998539685	305.7	10.28241533	307.5
light_asphalt	9.984889895	305.6	10.26756245	307.4
light_asphalt	9.957699747	305.4	10.23797579	307.2
light_asphalt	9.981965029	305.6	10.26437979	307.4
light_asphalt	9.989604306	305.6	10.27269239	307.4
light_asphalt	10.01134525	305.7	10.29634956	307.6
light_asphalt	10.01966253	305.8	10.30539992	307.7
light_asphalt	10.0147119	305.8	10.30001295	307.6
light_asphalt	10.01160481	305.7	10.296632	307.6
light_asphalt	10.02942716	305.9	10.3160252	307.7
light_asphalt	9.953512791	305.4	10.23341979	307.2
light_asphalt	9.986296923	305.6	10.2690935	307.4
light_asphalt	9.981753465	305.5	10.26414958	307.4
light_asphalt	9.954415251	305.4	10.2344018	307.2
light_asphalt	9.988971363	305.6	10.27200366	307.4
light_asphalt	10.02282331	305.8	10.30883929	307.7
light_asphalt	9.985326537	305.6	10.26803758	307.4
light_asphalt	9.989406872	305.6	10.27247755	307.4
light_asphalt	9.998770777	305.7	10.28266679	307.5
light_asphalt	10.00851263	305.7	10.29326728	307.6
light_asphalt	9.986258236	305.6	10.2690514	307.4
light_asphalt	9.992839592	305.6	10.27621283	307.5
light_asphalt	9.991199906	305.6	10.27442862	307.5
light_asphalt	10.0027186	305.7	10.28696257	307.5
light_asphalt	10.01519995	305.8	10.30054402	307.6
light_asphalt	10.01969716	305.8	10.30543761	307.7
light_asphalt	10.03949951	305.9	10.32698532	307.8
light_asphalt	10.05168183	306	10.34024138	307.9
light_asphalt	10.05093816	306	10.33943217	307.9
light_asphalt	9.953251015	305.4	10.23313495	307.2
light_asphalt	9.93860977	305.3	10.21720323	307.1
light_asphalt	9.946725711	305.3	10.22603451	307.1
light_asphalt	9.973232806	305.5	10.25487792	307.3
light_asphalt	9.985960708	305.6	10.26872765	307.4
light_asphalt	9.994979451	305.6	10.2785413	307.5
light_asphalt	9.995081294	305.6	10.27865212	307.5
light_asphalt	10.0104103	305.7	10.29533221	307.6
light_asphalt	10.00925829	305.7	10.29407866	307.6
light_asphalt	10.02530122	305.8	10.3115356	307.7
light_asphalt	9.991891834	305.6	10.27518154	307.5
light_asphalt	10.01248836	305.8	10.29759343	307.6
light_asphalt	10.02122593	305.8	10.30710112	307.7
light_asphalt	9.985070448	305.6	10.26775892	307.4
light_asphalt	9.990675008	305.6	10.27385746	307.5
light_asphalt	10.01681842	305.8	10.30230514	307.6
light_asphalt	10.02036638	305.8	10.30616581	307.7
light_asphalt	10.0383867	305.9	10.32577443	307.8
light_asphalt	9.98614954	305.6	10.26893312	307.4
light_asphalt	9.954818155	305.4	10.23484021	307.2
light_asphalt	9.950473509	305.3	10.23011263	307.2
light_asphalt	9.928050813	305.2	10.20571362	307
light_asphalt	9.921629784	305.2	10.19872664	307
light_asphalt	9.950734675	305.3	10.23039682	307.2
light_asphalt	9.982103065	305.6	10.26452999	307.4
light_asphalt	10.01402932	305.8	10.29927021	307.6
light_asphalt	10.00463711	305.7	10.28905017	307.5
light_asphalt	10.04145757	305.9	10.32911596	307.8
light_asphalt	10.02459044	305.8	10.31076218	307.7
light_asphalt	10.0362308	305.9	10.32342851	307.8
light_asphalt	10.01685369	305.8	10.30234351	307.6
light_asphalt	9.989231218	305.6	10.27228642	307.4
light_asphalt	10.02605689	305.8	10.31235788	307.7
light_asphalt	10.01337428	305.8	10.29855743	307.6
light_asphalt	10.01019801	305.7	10.29510121	307.6
light_asphalt	10.02684544	305.8	10.31321593	307.7
light_asphalt	10.01403845	305.8	10.29928014	307.6
light_asphalt	10.01392366	305.8	10.29915523	307.6
light_asphalt	9.974328048	305.5	10.25606969	307.3
light_asphalt	9.962104431	305.4	10.2427687	307.2
light_asphalt	9.912288464	305.1	10.18856198	306.9
light_asphalt	9.94484213	305.3	10.22398491	307.1
light_asphalt	9.915003283	305.1	10.19151609	306.9
light_asphalt	9.950749593	305.3	10.23041305	307.2
light_asphalt	10.00505323	305.7	10.28950297	307.6
light_asphalt	10.00480104	305.7	10.28922855	307.5
light_asphalt	10.00513205	305.7	10.28958874	307.6
light_asphalt	10.04599003	306	10.33404791	307.8
light_asphalt	10.00260006	305.7	10.28683358	307.5
light_asphalt	9.995833012	305.6	10.27947009	307.5
light_asphalt	9.999367413	305.7	10.28331601	307.5
light_asphalt	9.968690259	305.5	10.24993499	307.3
light_asphalt	9.978386487	305.5	10.26048584	307.4
light_asphalt	10.00663664	305.7	10.29122594	307.6
light_asphalt	10.007278	305.7	10.29192383	307.6
light_asphalt	10.02090104	305.8	10.3067476	307.7
light_asphalt	10.01839023	305.8	10.30401548	307.6
light_asphalt	9.984551065	305.6	10.26719376	307.4
asphalt	10.157658	306.7	10.45555822	308.6
asphalt	10.1365891	306.6	10.43263232	308.5
asphalt	10.1181527	306.4	10.41257095	308.3
asphalt	10.11993327	306.5	10.41450845	308.4
asphalt	10.19497058	306.9	10.4961595	308.9
asphalt	10.14419404	306.6	10.44090755	308.5
asphalt	10.15734167	306.7	10.455214	308.6
asphalt	10.12786737	306.5	10.42314186	308.4
asphalt	10.12413384	306.5	10.41907926	308.4
asphalt	10.11981654	306.5	10.41438144	308.4
asphalt	10.12473466	306.5	10.41973304	308.4
asphalt	10.13389009	306.5	10.42969542	308.5
asphalt	10.14617023	306.6	10.44305792	308.5
asphalt	10.15007139	306.6	10.44730293	308.6
asphalt	10.14383439	306.6	10.4405162	308.5
asphalt	10.15361426	306.7	10.45115806	308.6
asphalt	10.13453386	306.5	10.43039593	308.5
asphalt	10.14672619	306.6	10.44366288	308.5
asphalt	10.11508336	306.4	10.40923108	308.3
asphalt	10.14370455	306.6	10.44037492	308.5
asphalt	10.1518375	306.7	10.4492247	308.6
asphalt	10.15554253	306.7	10.45325629	308.6
asphalt	10.1564403	306.7	10.45423319	308.6
asphalt	10.14101031	306.6	10.43744321	308.5
asphalt	10.15103278	306.7	10.44834905	308.6
asphalt	10.14198953	306.6	10.43850874	308.5
asphalt	10.15305553	306.7	10.45055009	308.6
asphalt	10.15787543	306.7	10.45579481	308.6
asphalt	10.17316382	306.8	10.47243071	308.7
asphalt	10.1756657	306.8	10.4751531	308.7
asphalt	10.14157437	306.6	10.43805699	308.5
asphalt	10.14764698	306.6	10.44466483	308.5
asphalt	10.1457124	306.6	10.44255974	308.5
asphalt	10.13310136	306.5	10.42883717	308.4
asphalt	10.14659242	306.6	10.44351732	308.5
asphalt	10.16775172	306.8	10.46654159	308.7
asphalt	10.17168887	306.8	10.47082576	308.7
asphalt	10.18266965	306.9	10.48277437	308.8
asphalt	10.18044258	306.8	10.48035101	308.8
asphalt	10.14202988	306.6	10.43855264	308.5
asphalt	10.15756585	306.7	10.45545794	308.6
asphalt	10.1466685	306.6	10.44360011	308.5
asphalt	10.16793198	306.8	10.46673774	308.7
asphalt	10.17844591	306.8	10.47817836	308.8
asphalt	10.17368145	306.8	10.47299396	308.7
asphalt	10.16621224	306.8	10.46486642	308.7
asphalt	10.1421347	306.6	10.4386667	308.5
asphalt	10.16058809	306.7	10.45874656	308.6
asphalt	10.15607215	306.7	10.45383259	308.6
asphalt	10.11862838	306.4	10.41308855	308.3
asphalt	10.17791457	306.8	10.47760018	308.8
asphalt	10.14626667	306.6	10.44316286	308.5
asphalt	10.15569599	306.7	10.45342328	308.6
asphalt	10.13138771	306.5	10.42697248	308.4
asphalt	10.15496673	306.7	10.45262974	308.6
asphalt	10.18610016	306.9	10.48650725	308.8
asphalt	10.15200411	306.7	10.449406	308.6
asphalt	10.17813663	306.8	10.47784182	308.8
asphalt	10.17932575	306.8	10.47913575	308.8
asphalt	10.14770677	306.6	10.44472989	308.5
asphalt	10.14632872	306.6	10.44323038	308.5
asphalt	10.17513303	306.8	10.47457348	308.7
asphalt	10.16241086	306.7	10.46072999	308.6
asphalt	10.17980565	306.8	10.47965794	308.8
asphalt	10.14725412	306.6	10.44423734	308.5
asphalt	10.17949895	306.8	10.47932421	308.8
asphalt	10.15151647	306.7	10.44887538	308.6
asphalt	10.15737283	306.7	10.45524791	308.6
asphalt	10.15158445	306.7	10.44894935	308.6
asphalt	10.13314777	306.5	10.42888767	308.4
asphalt	10.12739914	306.5	10.42263236	308.4
asphalt	10.13575916	306.6	10.43172923	308.5
asphalt	10.12498529	306.5	10.42000576	308.4
asphalt	10.12368906	306.5	10.41859528	308.4
asphalt	10.13275328	306.5	10.42845841	308.4
asphalt	10.1045	306.4	10.39771491	308.2
asphalt	10.18613516	306.9	10.48654533	308.8
asphalt	10.13953262	306.6	10.43583528	308.5
asphalt	10.18001224	306.8	10.47988274	308.8
asphalt	10.14650626	306.6	10.44342357	308.5
asphalt	10.1435885	306.6	10.44024864	308.5
asphalt	10.15159694	306.7	10.44896294	308.6
asphalt	10.17343586	306.8	10.47272672	308.7
asphalt	10.17706919	306.8	10.47668029	308.8
asphalt	10.17540498	306.8	10.4748694	308.7
asphalt	10.1732515	306.8	10.47252612	308.7
asphalt	10.17401226	306.8	10.47335393	308.7
asphalt	10.18219887	306.9	10.4822621	308.8
asphalt	10.13331451	306.5	10.42906911	308.4
asphalt	10.17056194	306.8	10.4695995	308.7
asphalt	10.15902969	306.7	10.45705081	308.6
asphalt	10.15231408	306.7	10.44974329	308.6
asphalt	10.15340979	306.7	10.45093557	308.6
asphalt	10.16048572	306.7	10.45863517	308.6
asphalt	10.13180053	306.5	10.42742169	308.4
asphalt	10.12350998	306.5	10.41840041	308.4
asphalt	10.1500459	306.6	10.44727519	308.6
asphalt	10.10929529	306.4	10.40293285	308.3
asphalt	10.12434805	306.5	10.41931235	308.4
asphalt	10.12853252	306.5	10.42386564	308.4
asphalt	10.10245186	306.3	10.39548625	308.2
asphalt	10.0868306	306.2	10.37848814	308.1
asphalt	10.0947648	306.3	10.38712165	308.2
asphalt	10.10966123	306.4	10.40333104	308.3
asphalt	10.07894532	306.2	10.36990786	308.1
asphalt	10.06693183	306.1	10.35683551	308
asphalt	10.0639691	306.1	10.35361164	308
asphalt	10.04276908	305.9	10.33054307	307.8
asphalt	10.17454254	306.8	10.47393095	308.7
asphalt	10.14554838	306.6	10.44238126	308.5
asphalt	10.13215294	306.5	10.42780516	308.4
asphalt	10.14366339	306.6	10.44033013	308.5
asphalt	10.17694586	306.8	10.47654609	308.8
asphalt	10.17748814	306.8	10.47713617	308.8
asphalt	10.1783494	306.8	10.47807334	308.8
asphalt	10.17690397	306.8	10.47650051	308.8
asphalt	10.20189431	307	10.50369348	308.9
asphalt	10.19035651	306.9	10.49113875	308.8
asphalt	10.19779438	307	10.49923219	308.9
asphalt	10.17056373	306.8	10.46960145	308.7
asphalt	10.14704496	306.6	10.44400975	308.5
asphalt	10.1606157	306.7	10.45877661	308.6
asphalt	10.15657006	306.7	10.45437439	308.6
asphalt	10.15230236	306.7	10.44973053	308.6
asphalt	10.15351804	306.7	10.45105336	308.6
asphalt	10.15739518	306.7	10.45527223	308.6
asphalt	10.12019074	306.5	10.41478862	308.4
asphalt	10.16397577	306.7	10.46243283	308.7
asphalt	10.13219818	306.5	10.42785439	308.4
asphalt	10.13055229	306.5	10.42606343	308.4
asphalt	10.13279827	306.5	10.42850737	308.4
asphalt	10.10427022	306.4	10.39746487	308.2
asphalt	10.10876102	306.4	10.40235149	308.3
asphalt	10.08342676	306.2	10.37478429	308.1
asphalt	10.08369931	306.2	10.37508086	308.1
asphalt	10.08531034	306.2	10.37683388	308.1
asphalt	10.0650436	306.1	10.35478085	308
asphalt	10.06751009	306.1	10.35746473	308
asphalt	10.04474308	306	10.33269106	307.8
asphalt	10.06956713	306.1	10.35970308	308
asphalt	10.04418966	306	10.33208886	307.8
asphalt	10.0643954	306.1	10.35407552	308
asphalt	10.2124254	307.1	10.51515277	309
asphalt	10.20132552	307	10.50307456	308.9
asphalt	10.17313961	306.8	10.47240436	308.7
asphalt	10.17911744	306.8	10.47890908	308.8
asphalt	10.19546996	306.9	10.49670289	308.9
asphalt	10.19358476	306.9	10.49465153	308.9
asphalt	10.20427418	307	10.50628311	308.9
asphalt	10.18042232	306.8	10.48032897	308.8
asphalt	10.18149174	306.9	10.48149264	308.8
asphalt	10.18194716	306.9	10.4819882	308.8
asphalt	10.16775164	306.8	10.4665415	308.7
asphalt	10.17660138	306.8	10.47617125	308.7
asphalt	10.18920112	306.9	10.48988152	308.8
asphalt	10.18211418	306.9	10.48216995	308.8
asphalt	10.16768891	306.8	10.46647324	308.7
asphalt	10.19092651	306.9	10.49175899	308.8
asphalt	10.16721937	306.8	10.46596232	308.7
asphalt	10.15303314	306.7	10.45052572	308.6
asphalt	10.1657902	306.8	10.46440718	308.7
asphalt	10.12849462	306.5	10.4238244	308.4
asphalt	10.1602196	306.7	10.45834559	308.6
asphalt	10.12818024	306.5	10.42348231	308.4
asphalt	10.1416328	306.6	10.43812057	308.5
asphalt	10.12076757	306.5	10.41541629	308.4
asphalt	10.11320168	306.4	10.40718355	308.3
asphalt	10.10598394	306.4	10.39932964	308.3
asphalt	10.11470322	306.4	10.40881743	308.3
asphalt	10.11119157	306.4	10.40499627	308.3
asphalt	10.09817862	306.3	10.39083637	308.2
asphalt	10.08462983	306.2	10.37609339	308.1
asphalt	10.07075996	306.1	10.36100104	308
asphalt	10.08257903	306.2	10.37386184	308.1
asphalt	10.08625986	306.2	10.37786709	308.1
asphalt	10.08126964	306.2	10.37243704	308.1
asphalt	10.26069898	307.4	10.56768115	309.3
asphalt	10.22940907	307.2	10.53363337	309.1
asphalt	10.17360865	306.8	10.47291474	308.7
asphalt	10.17824048	306.8	10.47795482	308.8
asphalt	10.20054274	307	10.50222279	308.9
asphalt	10.17841566	306.8	10.47814544	308.8
asphalt	10.18847367	306.9	10.48908996	308.8
asphalt	10.18372187	306.9	10.48391934	308.8
asphalt	10.17260249	306.8	10.4718199	308.7
asphalt	10.1595671	306.7	10.45763558	308.6
asphalt	10.16304815	306.7	10.46142345	308.7
asphalt	10.15432404	306.7	10.4519304	308.6
asphalt	10.17744545	306.8	10.47708972	308.8
asphalt	10.16573826	306.8	10.46435066	308.7
asphalt	10.18087241	306.8	10.48081873	308.8
asphalt	10.16499992	306.7	10.46354725	308.7
asphalt	10.16529967	306.7	10.46387342	308.7
asphalt	10.14962508	306.6	10.44681728	308.6
asphalt	10.17691881	306.8	10.47651666	308.8
asphalt	10.12456947	306.5	10.41955329	308.4
asphalt	10.12367513	306.5	10.41858012	308.4
asphalt	10.14011544	306.6	10.43646947	308.5
asphalt	10.1418873	306.6	10.4383975	308.5
asphalt	10.12816188	306.5	10.42346233	308.4
asphalt	10.09677029	306.3	10.38930391	308.2
asphalt	10.10354639	306.3	10.39667725	308.2
asphalt	10.09753357	306.3	10.39013446	308.2
asphalt	10.07100153	306.1	10.36126391	308
asphalt	10.08167834	306.2	10.37288176	308.1
asphalt	10.06462269	306.1	10.35432284	308
asphalt	10.07776197	306.2	10.36862021	308.1
asphalt	10.07934912	306.2	10.37034725	308.1
asphalt	10.04662527	306	10.33473914	307.8
asphalt	10.08922265	306.3	10.38109102	308.1
asphalt	10.09658317	306.3	10.38910029	308.2
asphalt	10.19417037	306.9	10.49528876	308.9
asphalt	10.18686599	306.9	10.48734058	308.8
asphalt	10.16905184	306.8	10.4679563	308.7
asphalt	10.18235909	306.9	10.48243644	308.8
asphalt	10.15587892	306.7	10.45362233	308.6
asphalt	10.1739071	306.8	10.4732395	308.7
asphalt	10.1370779	306.6	10.4331642	308.5
asphalt	10.14795034	306.6	10.44499493	308.5
asphalt	10.15476367	306.7	10.45240878	308.6
asphalt	10.15872854	306.7	10.45672311	308.6
asphalt	10.15340896	306.7	10.45093467	308.6
asphalt	10.15522071	306.7	10.4529061	308.6
asphalt	10.15840194	306.7	10.45636773	308.6
asphalt	10.18386837	306.9	10.48407875	308.8
asphalt	10.18294345	306.9	10.48307231	308.8
asphalt	10.14609403	306.6	10.44297501	308.5
asphalt	10.15134981	306.7	10.44869403	308.6
asphalt	10.16809353	306.8	10.46691353	308.7
asphalt	10.12272296	306.5	10.41754403	308.4
asphalt	10.12927032	306.5	10.42466847	308.4
asphalt	10.12586036	306.5	10.42095795	308.4
asphalt	10.12956447	306.5	10.42498854	308.4
asphalt	10.11119155	306.4	10.40499625	308.3
asphalt	10.12541688	306.5	10.42047539	308.4
asphalt	10.10729295	306.4	10.40075403	308.3
asphalt	10.10438507	306.4	10.39758985	308.2
asphalt	10.08464822	306.2	10.37611341	308.1
asphalt	10.04792355	306	10.33615185	307.9
asphalt	10.05772669	306	10.34681903	307.9
asphalt	10.05707884	306	10.34611408	307.9
asphalt	10.05297139	306	10.3416446	307.9
asphalt	10.05100125	306	10.33950082	307.9
asphalt	10.067329	306.1	10.35726768	308
asphalt	10.07733467	306.2	10.36815524	308.1
asphalt	10.25360211	307.3	10.55995877	309.3
asphalt	10.19929936	307	10.50086982	308.9
asphalt	10.18042121	306.8	10.48032776	308.8
asphalt	10.19079567	306.9	10.49161662	308.8
asphalt	10.1528914	306.7	10.45037149	308.6
asphalt	10.18955364	306.9	10.49026511	308.8
asphalt	10.1657784	306.8	10.46439434	308.7
asphalt	10.16357252	306.7	10.46199404	308.7
asphalt	10.16041259	306.7	10.45855559	308.6
asphalt	10.16319495	306.7	10.46158319	308.7
asphalt	10.15236952	306.7	10.44980361	308.6
asphalt	10.1590055	306.7	10.45702448	308.6
asphalt	10.19573508	306.9	10.49699138	308.9
asphalt	10.17637724	306.8	10.47592736	308.7
asphalt	10.18935021	306.9	10.49004375	308.8
asphalt	10.16353926	306.7	10.46195785	308.7
asphalt	10.15917942	306.7	10.45721373	308.6
asphalt	10.15819891	306.7	10.4561468	308.6
asphalt	10.13347016	306.5	10.42923848	308.4
asphalt	10.13717027	306.6	10.43326471	308.5
asphalt	10.13870182	306.6	10.43493125	308.5
asphalt	10.12528419	306.5	10.420331	308.4
asphalt	10.10702644	306.4	10.40046403	308.3
asphalt	10.11212392	306.4	10.40601079	308.3
asphalt	10.08789126	306.2	10.37964229	308.1
asphalt	10.04804439	306	10.33628334	307.9
asphalt	10.06683498	306.1	10.35673012	308
asphalt	10.09191359	306.3	10.38401914	308.2
asphalt	10.07171038	306.1	10.36203523	308
asphalt	10.07694453	306.2	10.36773072	308.1
asphalt	10.05352923	306	10.34225161	307.9
asphalt	10.05778562	306	10.34688316	307.9
asphalt	10.04579817	306	10.33383914	307.8
asphalt	10.08123837	306.2	10.37240301	308.1
asphalt	10.23716751	307.2	10.54207564	309.2
asphalt	10.21170962	307	10.51437391	309
asphalt	10.17092409	306.8	10.46999357	308.7
asphalt	10.18060621	306.8	10.48052906	308.8
asphalt	10.16627242	306.8	10.4649319	308.7
asphalt	10.18279465	306.9	10.48291039	308.8
asphalt	10.15806534	306.7	10.45600146	308.6
asphalt	10.14319434	306.6	10.43981974	308.5
asphalt	10.14676728	306.6	10.4437076	308.5
asphalt	10.14500001	306.6	10.44178456	308.5
asphalt	10.15814507	306.7	10.45608822	308.6
asphalt	10.1519191	306.7	10.44931349	308.6
asphalt	10.13315396	306.5	10.42889441	308.4
asphalt	10.15877215	306.7	10.45677057	308.6
asphalt	10.12008267	306.5	10.41467102	308.4
asphalt	10.14773625	306.6	10.44476197	308.5
asphalt	10.15258741	306.7	10.45004071	308.6
asphalt	10.11357149	306.4	10.40758595	308.3
asphalt	10.1205958	306.5	10.41522938	308.4
asphalt	10.12646204	306.5	10.42161267	308.4
asphalt	10.08362627	306.2	10.37500138	308.1
asphalt	10.11216593	306.4	10.40605651	308.3
asphalt	10.11449536	306.4	10.40859125	308.3
asphalt	10.07176354	306.1	10.36209308	308
asphalt	10.07373611	306.2	10.36423951	308
asphalt	10.07638684	306.2	10.36712387	308.1
asphalt	10.07280259	306.1	10.36322371	308
asphalt	10.04615414	306	10.33422649	307.8
asphalt	10.04856539	306	10.33685026	307.9
asphalt	10.04012514	305.9	10.32766609	307.8
asphalt	10.05321206	306	10.34190649	307.9
asphalt	10.07132681	306.1	10.36161786	308
asphalt	10.07707244	306.2	10.3678699	308.1
asphalt	10.07346114	306.1	10.3639403	308
asphalt	10.25700089	307.3	10.56365712	309.3
asphalt	10.23393944	307.2	10.53856305	309.1
asphalt	10.2150886	307.1	10.51805071	309
asphalt	10.20728512	307	10.50955943	309
asphalt	10.2166422	307.1	10.51974124	309
asphalt	10.18168255	306.9	10.48170027	308.8
asphalt	10.19115269	306.9	10.4920051	308.8
asphalt	10.16189793	306.7	10.46017185	308.6
asphalt	10.15167319	306.7	10.44904591	308.6
asphalt	10.14729961	306.6	10.44428684	308.5
asphalt	10.1808879	306.8	10.48083558	308.8
asphalt	10.14671077	306.6	10.4436461	308.5
asphalt	10.19553644	306.9	10.49677523	308.9
asphalt	10.15031142	306.6	10.44756411	308.6
asphalt	10.12238191	306.5	10.41717292	308.4
asphalt	10.11821665	306.4	10.41264053	308.3
asphalt	10.14601122	306.6	10.4428849	308.5
asphalt	10.11244369	306.4	10.40635875	308.3
asphalt	10.10141019	306.3	10.39435276	308.2
asphalt	10.10667918	306.4	10.40008616	308.3
asphalt	10.11018572	306.4	10.40390176	308.3
asphalt	10.10525038	306.4	10.39853143	308.3
asphalt	10.08696449	306.2	10.37863383	308.1
asphalt	10.07879876	306.2	10.36974838	308.1
asphalt	10.06705091	306.1	10.35696508	308
asphalt	10.07602682	306.2	10.36673212	308
asphalt	10.08923775	306.3	10.38110745	308.1
asphalt	10.04763327	306	10.33583598	307.8
asphalt	10.03994684	305.9	10.32747208	307.8
asphalt	10.04871403	306	10.337012	307.9
asphalt	10.03200615	305.9	10.3188315	307.7
